track_title	word	album	n
6PM in New York	piece	If You're Reading This It's Too Late	1
6PM in New York	platform	If You're Reading This It's Too Late	1
6PM in New York	pmsing	If You're Reading This It's Too Late	1
6PM in New York	possessive	If You're Reading This It's Too Late	1
6PM in New York	prada	If You're Reading This It's Too Late	1
6PM in New York	product	If You're Reading This It's Too Late	1
6PM in New York	prolly	If You're Reading This It's Too Late	2
6PM in New York	protectin	If You're Reading This It's Too Late	1
6PM in New York	protection	If You're Reading This It's Too Late	1
6PM in New York	prove	If You're Reading This It's Too Late	1
6PM in New York	public	If You're Reading This It's Too Late	2
6PM in New York	puddle	If You're Reading This It's Too Late	1
6PM in New York	putting	If You're Reading This It's Too Late	1
6PM in New York	question	If You're Reading This It's Too Late	1
6PM in New York	r.i.p	If You're Reading This It's Too Late	1
6PM in New York	rappers	If You're Reading This It's Too Late	2
6PM in New York	rappin	If You're Reading This It's Too Late	3
